Gene	Estimate_HsapVsPanTro	Pval_HsapVsPanTro	FDR_HsapVsPanTro	Estimate_HsapVsRheMac	Pval_HsapVsRheMac	FDR_HsapVsRheMac	Estimate_PanTroVsRheMac	Pval_PanTroVsRheMac	FDR_PanTroVsRheMac	Fstat_Species	Anova_Species	AnovaAdj_Species
102	ACADM	0.423098240524617	0.118439905743214	0.238774991674033	1.11971706748099	0.00425942023354353	0.018363045784586	0.675637534279827	0.0243946409750775	0.0707386868111464	49.802500577171	1.82419504373548e-11	2.4591973384598e-07
103	ACADS	0.994383596267763	0.00215456735839004	0.00889881205835051	1.23533398374828	0.00799965263783764	0.0309538797964091	-0.224476664077525	0.490976052767156	0.625600015817961	0.820657699597324	0.447598473662861	1
104	ACADSB	-0.688132736874251	0.000289509524308285	0.00154753286962727	-1.17161313673397	1.05893551232139e-05	0.00010248032764971	-0.54814132842111	0.00401205614081612	0.0163206182360719	24.2807734190638	1.41464688548455e-07	0.00190708546632172
105	ACADVL	1.52501306900324	0	0	2.47666658641989	0	0	1.05066457707483	4.46155569244766e-06	4.35975772247841e-05	78.064070847237	2.31484342090456e-14	3.12064041572143e-10
106	ACAN	0.34995452941355	0.477556603956333	0.646704226814196	-2.58849542581222	5.47493172458058e-05	0.000439592344127878	-1.8315741045431	4.09128261091851e-06	4.02882256229309e-05	20.8977775855408	6.78741153911003e-07	0.00915010949587423
107	ACAP1	-0.825940579652692	0.000166159656375342	0.00109014789345438	0.00129983389253081	0.99351954493766	0.996254578187402	0.922566544964329	0.00354423769863677	0.0146879398755986	15.8110964677892	9.36281530930124e-06	0.12622011318469
108	ACAP2	0.157698881026955	0.113489547696362	0.231040862653979	-0.395421357115569	0.0470841903915702	0.125915883885887	-0.113918840880085	0.362987586631312	0.503802703117133	17.8130450809976	3.19441555023734e-06	0.0430639160327496
109	ACAP3	0.631902119537383	0.000303041606669607	0.00161410663750019	1.53563134395094	5.02731190010763e-12	1.78821086346573e-10	0.999273409416074	1.99785743504322e-10	4.61974546857935e-09	16.4844024038737	6.4780780255821e-06	0.0873309698628722
110	ACAT1	-0.330729662214572	0.0536417074591355	0.128399122559767	-0.0225927628135811	0.938434235404799	0.964476017953198	0.717655139297588	0.013624021185588	0.0442994282689127	35.920728616073	1.42582562011143e-09	1.92215551847221e-05
111	ACAT2	-0.388692317731144	0.320539617570149	0.492180903695505	1.53103384287037	0.0167117706714131	0.0557651931735939	1.43209341319006	0.0124289421055523	0.0410596135971375	7.42346718837971	0.00185404669725869	1
112	ACBD3	0.524078032948164	0.0152658528231187	0.0468897156319122	-0.920995303503194	0.000180689050967908	0.00126145473645695	-0.941251000389916	0.000215149439122486	0.00133475820930061	16.8115321479381	5.4300737191164e-06	0.0732028238074082
113	ACBD4	0.340867444119125	0.170761370664441	0.313116708096753	0.213072976494897	0.533636702154971	0.678803206430569	0.422279085237248	0.153833083429899	0.293368764707663	2.1080083688201	0.135110002995678	1
114	ACBD5	0.119995816038649	0.450973704803932	0.622534912939159	0.215695067418367	0.669402649112396	0.786900733429202	0.480999784320001	0.341377576809958	0.479456934413904	0.837422444182226	0.440458180822177	1
