Gene	Estimate_HsapVsPanTro	Pval_HsapVsPanTro	FDR_HsapVsPanTro	Estimate_HsapVsRheMac	Pval_HsapVsRheMac	FDR_HsapVsRheMac	Estimate_PanTroVsRheMac	Pval_PanTroVsRheMac	FDR_PanTroVsRheMac	Fstat_Species	Anova_Species	AnovaAdj_Species
97	EIF3A	1.26948265442499	3.30310421459146e-07	5.18987737959294e-06	1.66064377949212	4.90832263722041e-10	6.03182292364342e-09	0.603220386017749	0.122226297637321	0.240264321733556	49.8262048716489	5.96768914706038e-10	8.0450417391521e-06
98	EIF3D	1.20595635309429	3.55007559549314e-06	4.43957041770343e-05	0.801904049313415	0.000771219008703472	0.00317248847877529	-0.338713548458536	0.129172905644015	0.250414141643223	23.9730923024193	8.57292433025898e-07	0.0115571592896221
99	EIF3G	2.15818087789398	1.83322712565825e-09	4.3510096621477e-08	2.68024526197836	0	0	0.35030203263159	0.275698541573023	0.441098034529543	55.4256254532793	1.83871866942327e-10	2.47877663824951e-06
100	EIF3J	0.615055281231387	0.00120938037596408	0.00704357682158629	1.06427314651176	1.36104407675308e-05	8.23899200660453e-05	0.518199919919546	0.0570552491174174	0.133096005079063	36.7700596349325	1.46989079455129e-08	0.000198155978013459
101	EIF5	0.932327069183441	5.77988787942019e-08	1.03340409154461e-06	0.815205871178871	7.10343689203086e-07	5.39197256427185e-06	0.0293934091916829	0.916743505260022	0.941782626146009	49.8433681775573	5.94526785494577e-10	8.0148155952524e-06
102	EIF5B	1.65019811022344	1.38313067665763e-08	2.74653160503667e-07	1.89005683189597	8.56659632120227e-10	1.02019686401173e-08	0.470501584398498	0.239312171291387	0.398162339314257	66.4454126571427	2.33762329371549e-11	3.15134996225785e-07
103	EMID1	2.20344937649097	1.12599497859023e-06	1.58120190691405e-05	1.9642589622529	2.32903145815921e-05	0.000134580681900747	-0.278919291097007	0.535015457187596	0.665647090762795	23.1608282976845	1.16037162516438e-06	0.015642969878841
104	EMX2	2.14062563468812	9.90276182386562e-05	0.000870835826141764	2.56931337850724	8.27122985946893e-06	5.20562323695148e-05	0.321801092593862	0.557830803914142	0.666204559493847	30.501204154864	9.30224603409094e-08	0.0012540357878558
105	EPHX2	3.20820202472788	2.36770314465673e-09	5.47495816348497e-08	4.44540228518007	0	0	0.851679261597117	0.0697825497118638	0.156737512939959	51.2835279210298	4.35052712145346e-10	5.8649456124314e-06
106	EPS15	1.41632701909632	0	0	1.53848137285789	0	0	0.0480432113355684	0.67021262108268	0.759353382558958	130.291103138741	6.55297856846593e-15	8.83407040814893e-11
107	ERAP2	1.93148137723706	2.23549531999101e-05	0.000229002373927043	1.88902517607466	3.15915891375695e-05	0.000177231050005649	0.0948380588841452	0.250098714411244	0.411168386460729	44.9391455890279	1.82028251792641e-09	2.45392286241659e-05
108	ERC1	1.40770341209413	9.9031893796564e-14	4.78512172140315e-12	1.66303319166904	4.7928327973068e-12	7.47826145144595e-11	0.360838282327293	0.125673276578099	0.245003823796002	68.1000046090553	1.75787487337872e-11	2.36979111680185e-07
109	ETFB	2.22056586890388	2.02340810773194e-10	5.56684993884373e-09	2.59324577029632	1.19904086659517e-13	2.23881854883234e-12	0.176244152024846	0.681622026592809	0.768536866555055	34.7086406758345	2.62608248201722e-08	0.000354022179400742
110	EVL	1.81639881095723	0	0	1.83703600480235	0	0	-0.0364869298248325	0.913493638172052	0.939631293773648	58.0653350077782	1.09049269684545e-10	1.47009320461735e-06
111	FAM114A1	4.64665634470629	0	0	4.51944389494705	0	0	-0.25559125890955	0.738087913191075	0.809673355589452	128.616134699761	7.71669324041056e-15	1.04028741573975e-10
112	FAM133B	2.21261845367926	0	0	2.38377364920985	0	0	0.252527373073073	0.558418048051507	0.666669651592487	101.623169841102	1.45600980106383e-13	1.96284681281416e-09
113	FAM184A	1.25282994937112	4.29690579686337e-05	0.000412876600481219	1.45252777729091	1.95655061041577e-08	1.91827336574655e-07	0.114753651810769	0.76444220511126	0.83168794827737	47.6595538403799	9.67803545426624e-10	1.30469595958963e-05
114	FAM184B	1.92415731707526	8.77256281395233e-07	1.26214428276298e-05	1.53474931008334	7.78172486448625e-07	5.85083284429108e-06	-0.127637393608816	0.738716759453341	0.810106616301187	30.5375149783357	9.19663096197097e-08	0.00123979781998331
115	FAM221A	3.87244177419972	0	0	4.02964168430438	0	0	0.594872459931175	0.348962037713302	0.523987216575297	91.85092750884	5.01264732227096e-13	6.75754985515347e-09
116	FAM76A	1.07299428651307	2.52766933732662e-05	0.000256592698317019	1.24493357580792	1.07612170263671e-06	7.89722192337807e-06	0.239559938418993	0.460334737134276	0.639111492410625	25.1214999858358	5.64905140862159e-07	0.00761548620396276
