Gene	Class
WSB1	RheMac_DownReg
YARS	RheMac_DownReg
YWHAQ	RheMac_DownReg
ZBTB25	RheMac_DownReg
ZC3H8	RheMac_DownReg
ZDHHC13	RheMac_DownReg
ZER1	RheMac_DownReg
ZFP41	RheMac_DownReg
ZKSCAN3	RheMac_DownReg
ZMIZ2	RheMac_DownReg
ZNF101	RheMac_DownReg
ZNF133	RheMac_DownReg
ZNF154	RheMac_DownReg
ZNF189	RheMac_DownReg
ZNF248	RheMac_DownReg
ZNF250	RheMac_DownReg
ZNF397	RheMac_DownReg
ZNF432	RheMac_DownReg
ZNF470	RheMac_DownReg
ZNF496	RheMac_DownReg
ZNF506	RheMac_DownReg
ZNF552	RheMac_DownReg
ZNF594	RheMac_DownReg
ZNF641	RheMac_DownReg
ZNF680	RheMac_DownReg
ZNF704	RheMac_DownReg
ZNF71	RheMac_DownReg
ZNF789	RheMac_DownReg
ZNF793	RheMac_DownReg
ZSWIM7	RheMac_DownReg
