Gene	Class
MAML2	Hsap_Spec_DownReg
MFSD6	Hsap_Spec_DownReg
MTMR2	Hsap_Spec_DownReg
MYO19	Hsap_Spec_DownReg
NBEAL1	Hsap_Spec_DownReg
NCOA6	Hsap_Spec_DownReg
NDST1	Hsap_Spec_DownReg
NF1	Hsap_Spec_DownReg
NIPBL	Hsap_Spec_DownReg
NOD1	Hsap_Spec_DownReg
NUP214	Hsap_Spec_DownReg
OMG	Hsap_Spec_DownReg
OSGIN1	Hsap_Spec_DownReg
P4HTM	Hsap_Spec_DownReg
PANX1	Hsap_Spec_DownReg
PCDH9	Hsap_Spec_DownReg
PCDHB15	Hsap_Spec_DownReg
PDE8A	Hsap_Spec_DownReg
PDLIM3	Hsap_Spec_DownReg
PDZD7	Hsap_Spec_DownReg
PHC1	Hsap_Spec_DownReg
PI4KB	Hsap_Spec_DownReg
PLEKHA7	Hsap_Spec_DownReg
PPM1B	Hsap_Spec_DownReg
PPP2R3A	Hsap_Spec_DownReg
PRRC2A	Hsap_Spec_DownReg
PTCH1	Hsap_Spec_DownReg
PTPRD	Hsap_Spec_DownReg
PTRH1	Hsap_Spec_DownReg
PURB	Hsap_Spec_DownReg
QRICH1	Hsap_Spec_DownReg
QSER1	Hsap_Spec_DownReg
RAD23A	Hsap_Spec_DownReg
RAPGEF5	Hsap_Spec_DownReg
RBM12	Hsap_Spec_DownReg
RPS6KA1	Hsap_Spec_DownReg
RTN4	Hsap_Spec_DownReg
SALL1	Hsap_Spec_DownReg
SCAF4	Hsap_Spec_DownReg
SCAMP2	Hsap_Spec_DownReg
SHF	Hsap_Spec_DownReg
SLC22A17	Hsap_Spec_DownReg
SLC38A7	Hsap_Spec_DownReg
SLC44A2	Hsap_Spec_DownReg
SLC9A8	Hsap_Spec_DownReg
SLITRK5	Hsap_Spec_DownReg
SMG1	Hsap_Spec_DownReg
SNX14	Hsap_Spec_DownReg
SP2	Hsap_Spec_DownReg
ST18	Hsap_Spec_DownReg
STIL	Hsap_Spec_DownReg
SZT2	Hsap_Spec_DownReg
TCAP	Hsap_Spec_DownReg
TET2	Hsap_Spec_DownReg
TIAL1	Hsap_Spec_DownReg
TM7SF2	Hsap_Spec_DownReg
TMEM131	Hsap_Spec_DownReg
TMEM132B	Hsap_Spec_DownReg
TONSL	Hsap_Spec_DownReg
TRIP12	Hsap_Spec_DownReg
TRPT1	Hsap_Spec_DownReg
TTC30A	Hsap_Spec_DownReg
TUBB4A	Hsap_Spec_DownReg
URM1	Hsap_Spec_DownReg
USP19	Hsap_Spec_DownReg
USP31	Hsap_Spec_DownReg
USPL1	Hsap_Spec_DownReg
VPS52	Hsap_Spec_DownReg
WBP1	Hsap_Spec_DownReg
WBP1L	Hsap_Spec_DownReg
WDR20	Hsap_Spec_DownReg
WDR33	Hsap_Spec_DownReg
WDR62	Hsap_Spec_DownReg
WIPI2	Hsap_Spec_DownReg
ZBED5	Hsap_Spec_DownReg
ZFHX4	Hsap_Spec_DownReg
ZFYVE1	Hsap_Spec_DownReg
ZFYVE16	Hsap_Spec_DownReg
ZKSCAN8	Hsap_Spec_DownReg
ZNF181	Hsap_Spec_DownReg
ZNF251	Hsap_Spec_DownReg
ZNF460	Hsap_Spec_DownReg
ZNF549	Hsap_Spec_DownReg
ZNF555	Hsap_Spec_DownReg
ZNF644	Hsap_Spec_DownReg
ZNF746	Hsap_Spec_DownReg
ZNF792	Hsap_Spec_DownReg
