Gene	Class
ATP6V1A	OLIG2
BBS2	OLIG2
BBX	OLIG2
BCAR1	OLIG2
BMPR1B	OLIG2
BNIP3L	OLIG2
C11orf54	OLIG2
C11orf65	OLIG2
C12orf76	OLIG2
C14orf132	OLIG2
C16orf45	OLIG2
C16orf87	OLIG2
C17orf51	OLIG2
C6orf163	OLIG2
CAB39L	OLIG2
CACHD1	OLIG2
CAPRIN1	OLIG2
CAPRIN2	OLIG2
CAPS2	OLIG2
CARS	OLIG2
CBFB	OLIG2
CBR4	OLIG2
CC2D2A	OLIG2
CCDC112	OLIG2
CCDC148	OLIG2
CCDC40	OLIG2
CCDC92	OLIG2
CCNH	OLIG2
CCZ1	OLIG2
CD164	OLIG2
CD2AP	OLIG2
CDC42SE1	OLIG2
CDHR1	OLIG2
CDK5RAP3	OLIG2
CDKL1	OLIG2
CELSR3	OLIG2
CEP164	OLIG2
CEP290	OLIG2
CEP95	OLIG2
CGNL1	OLIG2
CHPT1	OLIG2
CIAO1	OLIG2
CIT	OLIG2
CNKSR1	OLIG2
COL28A1	OLIG2
COLGALT2	OLIG2
COMMD2	OLIG2
COX20	OLIG2
CPT1A	OLIG2
CREBZF	OLIG2
CTDSPL	OLIG2
CTSL	OLIG2
CUX1	OLIG2
CXXC4	OLIG2
CYP46A1	OLIG2
DDX21	OLIG2
DGKD	OLIG2
DLG5	OLIG2
DNAJB14	OLIG2
DOCK5	OLIG2
DTWD2	OLIG2
DZIP1L	OLIG2
EFHD1	OLIG2
ERMP1	OLIG2
ESYT2	OLIG2
EVI2B	OLIG2
EVI5	OLIG2
EZH1	OLIG2
FADS3	OLIG2
FAHD2A	OLIG2
FAM107B	OLIG2
FAM126A	OLIG2
FAM13C	OLIG2
FAM217B	OLIG2
FAM227A	OLIG2
FAM84B	OLIG2
FBXL2	OLIG2
FGD6	OLIG2
FGFR3	OLIG2
FKBP11	OLIG2
FTH1	OLIG2
GABPB2	OLIG2
GALNT10	OLIG2
GLTP	OLIG2
GPALPP1	OLIG2
GRSF1	OLIG2
GTPBP10	OLIG2
HARS	OLIG2
HIF3A	OLIG2
HMG20A	OLIG2
HSPA12A	OLIG2
ICA1L	OLIG2
IFT122	OLIG2
IGF2R	OLIG2
INTU	OLIG2
IP6K3	OLIG2
IQGAP1	OLIG2
ITGB4	OLIG2
IWS1	OLIG2
JMY	OLIG2
KCNH8	OLIG2
KDM5A	OLIG2
KIAA1614	OLIG2
KIAA1841	OLIG2
KLHL3	OLIG2
KREMEN1	OLIG2
KTN1	OLIG2
L3MBTL4	OLIG2
LCLAT1	OLIG2
LGR5	OLIG2
LRP1B	OLIG2
LRP2	OLIG2
LRRC7	OLIG2
LYSMD3	OLIG2
MAP4K5	OLIG2
MAPK6	OLIG2
MCC	OLIG2
MDM2	OLIG2
METTL14	OLIG2
MFAP3L	OLIG2
MGLL	OLIG2
MGRN1	OLIG2
MICAL1	OLIG2
MMS22L	OLIG2
MNS1	OLIG2
MOB1B	OLIG2
MPHOSPH6	OLIG2
MRPS30	OLIG2
MSANTD4	OLIG2
MTR	OLIG2
NAP1L1	OLIG2
NAV3	OLIG2
NDUFB5	OLIG2
NEK11	OLIG2
NFIC	OLIG2
NIN	OLIG2
NME7	OLIG2
NOB1	OLIG2
NSRP1	OLIG2
NTRK2	OLIG2
NUDT3	OLIG2
NUMA1	OLIG2
OLFML2B	OLIG2
OSGEP	OLIG2
PACRGL	OLIG2
PACS1	OLIG2
PCCB	OLIG2
PCMTD1	OLIG2
PDE1A	OLIG2
PDE9A	OLIG2
PDK4	OLIG2
PDS5B	OLIG2
PHF21B	OLIG2
PHTF2	OLIG2
PHYKPL	OLIG2
PIEZO1	OLIG2
PKM	OLIG2
PLA2G4C	OLIG2
PLEKHA5	OLIG2
PLXND1	OLIG2
PMP2	OLIG2
PMPCB	OLIG2
PPA2	OLIG2
PPP1R12B	OLIG2
PPP2R1B	OLIG2
PREPL	OLIG2
PRKCA	OLIG2
PRKCB	OLIG2
PROCA1	OLIG2
PSMD7	OLIG2
PSMD9	OLIG2
PSRC1	OLIG2
PXDN	OLIG2
QTRT1	OLIG2
R3HDM2	OLIG2
RAB3GAP1	OLIG2
RABL2A	OLIG2
RAD50	OLIG2
RAD51B	OLIG2
RAI14	OLIG2
RASA3	OLIG2
RASAL1	OLIG2
RBBP4	OLIG2
RBMS3	OLIG2
RFC1	OLIG2
RFFL	OLIG2
RGL1	OLIG2
RHOU	OLIG2
RMDN1	OLIG2
ROBO1	OLIG2
ROBO3	OLIG2
RPAIN	OLIG2
RPL5	OLIG2
RSBN1L	OLIG2
SAMD15	OLIG2
SCN9A	OLIG2
SCRN1	OLIG2
SDAD1	OLIG2
SEC22C	OLIG2
SECISBP2	OLIG2
SEPT2	OLIG2
SERPINB6	OLIG2
SESTD1	OLIG2
SGK3	OLIG2
SHC4	OLIG2
SHMT1	OLIG2
SLC1A3	OLIG2
SLC35E4	OLIG2
SLC7A6OS	OLIG2
SNRNP35	OLIG2
SOAT1	OLIG2
SP100	OLIG2
SP140	OLIG2
SPAG8	OLIG2
SRP9	OLIG2
SRRM3	OLIG2
SSR3	OLIG2
STAMBP	OLIG2
STK25	OLIG2
STPG1	OLIG2
STRIP2	OLIG2
STX2	OLIG2
STXBP3	OLIG2
SVIL	OLIG2
SWAP70	OLIG2
SYCP2L	OLIG2
TADA2A	OLIG2
TAF11	OLIG2
TAPBP	OLIG2
TBC1D32	OLIG2
TBCK	OLIG2
TCF7L2	OLIG2
TIPIN	OLIG2
TMCO1	OLIG2
TMEM140	OLIG2
TMEM167A	OLIG2
TMEM170A	OLIG2
TMEM18	OLIG2
TMEM98	OLIG2
TP53INP1	OLIG2
TPGS1	OLIG2
TRAK1	OLIG2
TRAPPC6B	OLIG2
TRIM37	OLIG2
TRIM46	OLIG2
TRMT13	OLIG2
TSN	OLIG2
TTC3	OLIG2
TTLL6	OLIG2
TUBE1	OLIG2
UBXN7	OLIG2
UGP2	OLIG2
UNC79	OLIG2
USO1	OLIG2
VSIG10	OLIG2
WDPCP	OLIG2
WDR61	OLIG2
XAF1	OLIG2
ZBTB37	OLIG2
ZCWPW1	OLIG2
ZDHHC11	OLIG2
ZFP41	OLIG2
ZNF133	OLIG2
ZNF154	OLIG2
ZNF326	OLIG2
ZNF397	OLIG2
ZNF415	OLIG2
ZNF418	OLIG2
ZNF506	OLIG2
ZNF529	OLIG2
ZNF562	OLIG2
ZNF594	OLIG2
ZNF611	OLIG2
ZNF680	OLIG2
ZNF681	OLIG2
ZNF706	OLIG2
ZNF708	OLIG2
ZNF791	OLIG2
ZNF891	OLIG2
